,index,retics,balance,blob_sizes,leaf_under_reticulation_list,leaf_with_sibling_retic_list,leaf_on_side_of_triangle_list,has_leaf_on_bottom_of_triangle,reticulated_cherries,Iteration,Newick
5491,5491,2,0.8112781244591328,[5],['A'],None,False,A,0,5491,"(((((A)#R0,(#H0)#R1),B),#H1))"
5492,5492,2,0.5435644431995964,[5],['A'],B,True,None,0,5492,"((((B,((A)#R1)#R0),#H0),#H1))"
5493,5493,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,5493,"(((B)#R1,((A)#R0,(#H0,#H1))))"
5494,5494,2,0.8112781244591328,[5],['B'],A,False,B,0,5494,"((((B)#R0,(#H0)#R1),(A,#H1)))"
5495,5495,2,0.8112781244591328,[5],['B'],A,False,B,0,5495,"(((A,#H1),(((B)#R0)#R1,#H0)))"
5496,5496,2,0.5435644431995964,[5],['B'],A,False,None,1,5496,"((((A,(B)#R1),#H0),(#H1)#R0))"
5497,5497,2,1.0,[4],[],None,False,None,0,5497,"((((((B,A))#R1)#R0,#H1),#H0))"
5498,5498,2,0.9544340029249649,[5],['B'],A,False,None,1,5498,"((((B)#R1,((A,#H1))#R0),#H0))"
5499,5499,2,0.5435644431995964,[5],['B'],A,False,None,0,5499,"((((B)#R1)#R0,((A,#H0),#H1)))"
5500,5500,2,1.0,[4],[],None,False,None,0,5500,"((((((A,B))#R0)#R1,#H0),#H1))"
5501,5501,2,0.5435644431995964,[5],['B'],A,True,None,0,5501,"(((((B)#R1)#R0,(A,#H0)),#H1))"
5502,5502,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5502,"(((A)#R0,(((B)#R1,#H0),#H1)))"
5503,5503,2,0.5435644431995964,[5],['A'],B,False,None,1,5503,"(((((A)#R1)#R0,(B,#H1)),#H0))"
5504,5504,2,0.8112781244591328,[5],['B'],A,False,B,0,5504,"(((((B)#R0)#R1,#H0),(A,#H1)))"
5505,5505,2,0.8112781244591328,[5],['A'],None,False,A,0,5505,"(((B,(((A)#R0)#R1,#H0)),#H1))"
5506,5506,2,1.0,[4],['B'],None,False,B,0,5506,"((((((B)#R0)#R1,#H0),#H1),A))"
5507,5507,2,0.5435644431995964,[5],['B'],A,False,None,0,5507,"((((B)#R0)#R1,((A,#H1),#H0)))"
5508,5508,2,0.5435644431995964,[5],['B'],A,False,None,1,5508,"(((((B)#R0)#R1,(A,#H0)),#H1))"
5509,5509,2,0.9544340029249649,[5],['A'],B,False,None,1,5509,"((((B,#H0))#R1,((A)#R0,#H1)))"
5510,5510,2,0.5435644431995964,[5],['B'],A,False,None,1,5510,"(((((B)#R1,A),#H0),(#H1)#R0))"
5511,5511,2,1.0,[4],['B'],None,False,B,0,5511,"((A,((((B)#R0)#R1,#H0),#H1)))"
5512,5512,2,0.8112781244591328,[5],['B'],None,False,B,0,5512,"(((A,(((B)#R1)#R0,#H1)),#H0))"
5513,5513,2,0.5435644431995964,[5],['B'],A,True,None,0,5513,"((((((B)#R1)#R0,A),#H0),#H1))"
5514,5514,2,0.8112781244591328,[5],['A'],B,False,A,0,5514,"(((((A)#R1)#R0,#H1),(B,#H0)))"
5515,5515,2,0.5435644431995964,[5],['A'],B,False,None,0,5515,"((((((A)#R1)#R0,B),#H1),#H0))"
5516,5516,2,0.5435644431995964,[5],['A'],B,False,None,0,5516,"((((A)#R1,(B,#H0)),(#H1)#R0))"
5517,5517,2,0.5435644431995964,[5],['A'],B,False,None,1,5517,"((((A)#R1)#R0,((B,#H1),#H0)))"
5518,5518,2,0.5435644431995964,[5],['B'],A,False,None,0,5518,"((((A,#H0),#H1),((B)#R1)#R0))"
5519,5519,2,0.9544340029249649,[5],['A'],B,False,None,1,5519,"((((((A)#R0,B))#R1,#H0),#H1))"
5520,5520,2,0.5435644431995964,[5],['B'],A,True,None,0,5520,"(((B)#R0,(((#H0)#R1,A),#H1)))"
5521,5521,2,0.8112781244591328,[5],['B'],A,False,B,0,5521,"(((#H0,#H1),(((B)#R0)#R1,A)))"
5522,5522,2,0.8112781244591328,[5],['B'],A,False,B,0,5522,"(((A,((B)#R1)#R0),(#H0,#H1)))"
5523,5523,2,0.8112781244591328,[5],['A'],B,False,A,0,5523,"(((((A)#R0)#R1,#H0),(B,#H1)))"
5524,5524,2,0.8112781244591328,[5],['B'],A,False,B,0,5524,"(((((B)#R1)#R0,A),(#H0,#H1)))"
5525,5525,2,1.0,[4],['B'],None,False,B,0,5525,"((A,(((B)#R1)#R0,(#H0,#H1))))"
5526,5526,2,0.9544340029249649,[5],['A'],B,False,None,1,5526,"((((B,#H0))#R1,((A)#R0,#H1)))"
5527,5527,2,0.5435644431995964,[5],['A'],B,True,None,0,5527,"(((((A)#R0)#R1,(B,#H1)),#H0))"
5528,5528,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5528,"(((((B)#R0,#H1),#H0),(A)#R1))"
5529,5529,2,0.9544340029249649,[5],['A'],B,False,None,1,5529,"((((B,(A)#R0))#R1,(#H0,#H1)))"
5530,5530,2,0.8112781244591328,[5],['B'],A,False,B,0,5530,"((((#H0)#R1,(B)#R0),(A,#H1)))"
5531,5531,2,0.8112781244591328,[5],['B'],None,False,B,0,5531,"((((B)#R1)#R0,(A,(#H0,#H1))))"
5532,5532,2,0.9544340029249649,[5],['A'],B,False,None,1,5532,"((((A)#R1,#H0),((B,#H1))#R0))"
5533,5533,2,0.5435644431995964,[5],['A'],B,True,None,0,5533,"(((A)#R1,(((#H1)#R0,B),#H0)))"
5534,5534,2,0.5435644431995964,[5],['B'],A,False,None,0,5534,"((((B)#R0,(A,(#H0)#R1)),#H1))"
5535,5535,2,0.5435644431995964,[5],['A'],B,False,None,0,5535,"((((((A)#R1)#R0,B),#H1),#H0))"
5536,5536,2,0.8112781244591328,[5],['B'],A,False,B,0,5536,"(((A,#H0),(((B)#R1)#R0,#H1)))"
5537,5537,2,0.5435644431995964,[5],['A'],B,False,None,0,5537,"((((A)#R0,(B,(#H0)#R1)),#H1))"
5538,5538,2,0.5435644431995964,[5],['A'],B,False,None,0,5538,"((((B,((A)#R0)#R1),#H0),#H1))"
5539,5539,2,0.9544340029249649,[5],['A'],B,False,None,1,5539,"(((((A)#R1,B))#R0,(#H0,#H1)))"
5540,5540,2,0.8112781244591328,[5],['A'],B,False,A,0,5540,"(((((A)#R1)#R0,#H1),(B,#H0)))"
5541,5541,2,0.5435644431995964,[5],['A'],B,False,None,1,5541,"((((A)#R0)#R1,((B,#H0),#H1)))"
5542,5542,2,0.8112781244591328,[5],['B'],None,False,B,0,5542,"((((B)#R1)#R0,(A,(#H0,#H1))))"
5543,5543,2,0.5435644431995964,[5],['A'],B,False,None,1,5543,"((((A)#R0)#R1,((B,#H0),#H1)))"
5544,5544,2,0.9544340029249649,[5],['A'],B,False,None,1,5544,"((((B,#H1))#R0,((A)#R1,#H0)))"
5545,5545,2,0.5435644431995964,[5],['B'],A,True,None,0,5545,"(((((B)#R1)#R0,(A,#H0)),#H1))"
5546,5546,2,0.5435644431995964,[5],['B'],A,False,None,1,5546,"((((B)#R1)#R0,((A,#H1),#H0)))"
5547,5547,2,0.5435644431995964,[5],['B'],A,True,None,0,5547,"((((((B)#R0)#R1,A),#H1),#H0))"
5548,5548,2,1.0,[5],"['A', 'B']",None,False,None,0,5548,"((((B)#R0,(A)#R1),(#H0,#H1)))"
5549,5549,2,0.5435644431995964,[5],['B'],A,True,None,0,5549,"((((A,((B)#R1)#R0),#H0),#H1))"
5550,5550,2,0.8112781244591328,[5],['B'],A,False,B,0,5550,"(((((B)#R1)#R0,A),(#H0,#H1)))"
5551,5551,2,0.9544340029249649,[5],['B'],A,False,None,1,5551,"((((A,#H0))#R1,((B)#R0,#H1)))"
5552,5552,2,0.5435644431995964,[5],['B'],A,True,None,0,5552,"(((((B)#R0)#R1,(A,#H1)),#H0))"
5553,5553,2,0.9544340029249649,[5],['B'],A,False,None,1,5553,"(((#H0,#H1),((A,(B)#R1))#R0))"
5554,5554,2,0.8112781244591328,[5],['A'],B,False,A,0,5554,"(((((A)#R0)#R1,#H0),(B,#H1)))"
5555,5555,2,0.5435644431995964,[5],['A'],B,True,None,0,5555,"(((A)#R1,((B,(#H1)#R0),#H0)))"
5556,5556,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5556,"(((A)#R0,(((B)#R1,#H0),#H1)))"
5557,5557,2,0.9544340029249649,[5],['A'],B,False,None,1,5557,"((((A)#R1,((B,#H1))#R0),#H0))"
5558,5558,2,0.8112781244591328,[5],['A'],B,False,A,0,5558,"(((((A)#R0)#R1,B),(#H0,#H1)))"
5559,5559,2,1.0,[4],[],None,False,None,0,5559,"(((((B,A))#R1)#R0,(#H0,#H1)))"
5560,5560,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5560,"(((((A)#R1,(B)#R0),#H0),#H1))"
5561,5561,2,1.0,[4],['A'],None,False,A,0,5561,"((B,((((A)#R0)#R1,#H0),#H1)))"
5562,5562,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5562,"((((B)#R1,((A)#R0,#H1)),#H0))"
5563,5563,2,0.5435644431995964,[5],['B'],A,False,None,1,5563,"((((B)#R0)#R1,((A,#H0),#H1)))"
5564,5564,2,0.5435644431995964,[5],['B'],A,True,None,0,5564,"(((((B)#R1)#R0,(A,#H0)),#H1))"
5565,5565,2,1.0,[4],['A'],None,False,A,0,5565,"((((#H1)#R0,((A)#R1,#H0)),B))"
5566,5566,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5566,"(((A)#R0,(((B)#R1,#H0),#H1)))"
5567,5567,2,1.0,[4],['B'],None,False,B,0,5567,"((A,(((B)#R1)#R0,(#H0,#H1))))"
5568,5568,2,0.5435644431995964,[5],['A'],B,False,None,1,5568,"((((#H0)#R1,((A)#R0,B)),#H1))"
5569,5569,2,1.0,[4],['B'],None,False,B,0,5569,"((A,(((B)#R1,(#H1)#R0),#H0)))"
5570,5570,2,0.8112781244591328,[5],['A'],B,False,A,0,5570,"((((A)#R1,(#H1)#R0),(B,#H0)))"
5571,5571,2,0.5435644431995964,[5],['A'],B,True,None,0,5571,"((((((A)#R0)#R1,B),#H1),#H0))"
5572,5572,2,1.0,[5],"['A', 'B']",None,False,None,0,5572,"((((B)#R1,#H0),((A)#R0,#H1)))"
5573,5573,2,1.0,[4],['B'],None,False,B,0,5573,"((A,((((B)#R0)#R1,#H0),#H1)))"
5574,5574,2,0.8112781244591328,[5],['A'],None,False,A,0,5574,"(((((#H1)#R0,(A)#R1),B),#H0))"
5575,5575,2,1.0,[4],['B'],None,False,B,0,5575,"((A,((#H1)#R0,((B)#R1,#H0))))"
5576,5576,2,1.0,[4],['B'],None,False,B,0,5576,"((A,((#H0)#R1,((B)#R0,#H1))))"
5577,5577,2,0.9544340029249649,[5],['B'],A,False,None,1,5577,"((((A,(B)#R1))#R0,(#H0,#H1)))"
5578,5578,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5578,"(((A)#R0,((B)#R1,(#H0,#H1))))"
5579,5579,2,0.8112781244591328,[5],['B'],A,False,B,0,5579,"((((#H1)#R0,(B)#R1),(A,#H0)))"
5580,5580,2,0.9544340029249649,[5],['B'],A,False,None,1,5580,"(((((A,#H0))#R1,(B)#R0),#H1))"
5581,5581,2,1.0,[4],[],None,False,None,0,5581,"(((#H0)#R1,(((B,A))#R0,#H1)))"
5582,5582,2,0.5435644431995964,[5],['B'],A,True,None,0,5582,"(((B)#R0,((#H0)#R1,(A,#H1))))"
5583,5583,2,0.5435644431995964,[5],['A'],B,False,None,0,5583,"((((A)#R1)#R0,((B,#H0),#H1)))"
5584,5584,2,1.0,[4],['A'],None,False,A,0,5584,"((B,((((A)#R0)#R1,#H0),#H1)))"
5585,5585,2,1.0,[4],['A'],None,False,A,0,5585,"((B,((((A)#R0)#R1,#H0),#H1)))"
5586,5586,2,0.5435644431995964,[5],['A'],B,False,None,1,5586,"(((#H0)#R1,(((A)#R0,B),#H1)))"
5587,5587,2,0.5435644431995964,[5],['B'],A,False,None,1,5587,"(((#H0)#R1,(((B)#R0,A),#H1)))"
5588,5588,2,1.0,[5],"['A', 'B']",None,False,None,0,5588,"((((A)#R0,#H1),((B)#R1,#H0)))"
5589,5589,2,0.9544340029249649,[5],['A'],B,False,None,1,5589,"(((((B,#H0))#R1,(A)#R0),#H1))"
5590,5590,2,0.9544340029249649,[5],['B'],A,False,None,1,5590,"(((((A,#H0))#R1,(B)#R0),#H1))"
5591,5591,2,0.5435644431995964,[5],['B'],A,True,None,0,5591,"(((B)#R1,((#H1)#R0,(A,#H0))))"
5592,5592,2,1.0,[4],['B'],None,False,B,0,5592,"(((((B)#R0,#H1),(#H0)#R1),A))"
5593,5593,2,0.8112781244591328,[5],['B'],A,False,B,0,5593,"(((#H0,#H1),(((B)#R1)#R0,A)))"
5594,5594,2,1.0,[4],[],None,False,None,0,5594,"((((((A,B))#R0)#R1,#H0),#H1))"
5595,5595,2,0.5435644431995964,[5],['B'],A,False,None,1,5595,"(((((B)#R0)#R1,(A,#H0)),#H1))"
5596,5596,2,0.5435644431995964,[5],['B'],A,False,None,1,5596,"(((((B)#R1,A),(#H1)#R0),#H0))"
5597,5597,2,0.8112781244591328,[5],['B'],None,False,B,0,5597,"(((A,(((B)#R1)#R0,#H1)),#H0))"
5598,5598,2,0.8112781244591328,[5],['A'],None,False,A,0,5598,"(((#H0)#R1,(B,((A)#R0,#H1))))"
5599,5599,2,1.0,[4],[],None,False,None,0,5599,"((((((B,A))#R1)#R0,#H1),#H0))"
5600,5600,2,1.0,[4],[],None,False,None,0,5600,"(((((A,B))#R0)#R1,(#H0,#H1)))"
5601,5601,2,1.0,[5],"['A', 'B']",None,False,None,0,5601,"((((B)#R0,#H1),((A)#R1,#H0)))"
5602,5602,2,0.5435644431995964,[5],['A'],B,False,None,1,5602,"(((((A)#R1)#R0,(B,#H1)),#H0))"
5603,5603,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,5603,"(((((A)#R1,#H0),#H1),(B)#R0))"
5604,5604,2,1.0,[4],[],None,False,None,0,5604,"(((((A,B))#R1,#H0),(#H1)#R0))"
5605,5605,2,0.8112781244591328,[5],['B'],None,False,B,0,5605,"(((((#H0)#R1,(B)#R0),A),#H1))"
5606,5606,2,1.0,[4],[],None,False,None,0,5606,"((((((A,B))#R1)#R0,#H1),#H0))"
5607,5607,2,0.5435644431995964,[5],['A'],B,False,None,0,5607,"((((((A)#R1)#R0,B),#H1),#H0))"
5608,5608,2,0.5435644431995964,[5],['B'],A,False,None,0,5608,"((((A,#H1),#H0),((B)#R0)#R1))"
5609,5609,2,0.5435644431995964,[5],['B'],A,False,None,0,5609,"((((((B)#R1)#R0,A),#H1),#H0))"
5610,5610,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,5610,"(((((A)#R0,(B)#R1),#H0),#H1))"
5611,5611,2,0.9544340029249649,[5],['A'],B,False,None,1,5611,"(((((B,#H0))#R1,(A)#R0),#H1))"
5612,5612,2,1.0,[4],['B'],None,False,B,0,5612,"((((((B)#R0)#R1,#H0),#H1),A))"
5613,5613,2,0.5435644431995964,[5],['A'],B,False,None,0,5613,"((((A)#R1)#R0,((B,#H0),#H1)))"
5614,5614,2,0.5435644431995964,[5],['B'],A,True,None,0,5614,"(((B)#R1,(((#H1)#R0,A),#H0)))"
5615,5615,2,0.8112781244591328,[5],['B'],A,False,B,0,5615,"(((((B)#R0)#R1,#H0),(A,#H1)))"
5616,5616,2,1.0,[4],[],None,False,None,0,5616,"(((#H0)#R1,(((B,A))#R0,#H1)))"
5617,5617,2,0.5435644431995964,[5],['A'],B,True,None,0,5617,"(((((A)#R1)#R0,(B,#H0)),#H1))"
5618,5618,2,0.8112781244591328,[5],['A'],None,False,A,0,5618,"((((A)#R1)#R0,((#H0,#H1),B)))"
5619,5619,2,0.8112781244591328,[5],['B'],None,False,B,0,5619,"((((B)#R0)#R1,((#H0,#H1),A)))"
5620,5620,2,0.8112781244591328,[5],['B'],None,False,B,0,5620,"((((B)#R1)#R0,(A,(#H0,#H1))))"
5621,5621,2,0.5435644431995964,[5],['B'],A,True,None,0,5621,"((((((B)#R1)#R0,A),#H0),#H1))"
5622,5622,2,0.9544340029249649,[5],['B'],A,False,None,1,5622,"(((((A,(B)#R1))#R0,#H1),#H0))"
5623,5623,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5623,"(((((B)#R0,(A)#R1),#H0),#H1))"
5624,5624,2,0.5435644431995964,[5],['B'],A,True,None,0,5624,"((((((B)#R1)#R0,A),#H0),#H1))"
5625,5625,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5625,"(((A)#R0,(((B)#R1,#H0),#H1)))"
5626,5626,2,1.0,[4],['B'],None,False,B,0,5626,"((A,(((B)#R1)#R0,(#H0,#H1))))"
5627,5627,2,0.5435644431995964,[5],['A'],B,True,None,0,5627,"((((((A)#R1)#R0,B),#H0),#H1))"
5628,5628,2,0.5435644431995964,[5],['A'],B,False,None,1,5628,"((((#H0)#R1,((A)#R0,B)),#H1))"
5629,5629,2,0.8112781244591328,[5],['B'],None,False,B,0,5629,"((((B)#R1)#R0,(A,(#H0,#H1))))"
5630,5630,2,0.9544340029249649,[5],['A'],B,False,None,1,5630,"(((#H0,#H1),(((A)#R1,B))#R0))"
5631,5631,2,0.8112781244591328,[5],['A'],B,False,A,0,5631,"((((#H1)#R0,(A)#R1),(B,#H0)))"
5632,5632,2,0.5435644431995964,[5],['B'],A,True,None,0,5632,"(((B)#R0,((#H0)#R1,(A,#H1))))"
5633,5633,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5633,"(((((A)#R1,(B)#R0),#H0),#H1))"
5634,5634,2,0.8112781244591328,[5],['B'],A,False,B,0,5634,"((((#H0)#R1,(B)#R0),(A,#H1)))"
5635,5635,2,0.9544340029249649,[5],['B'],A,False,None,1,5635,"((((((B)#R1,A))#R0,#H1),#H0))"
5636,5636,2,0.9544340029249649,[5],['B'],A,False,None,1,5636,"((((A,#H1))#R0,((B)#R1,#H0)))"
5637,5637,2,0.8112781244591328,[5],['B'],A,False,B,0,5637,"(((((B)#R1)#R0,#H1),(A,#H0)))"
5638,5638,2,0.5435644431995964,[5],['B'],A,True,None,0,5638,"(((((B)#R1)#R0,(A,#H0)),#H1))"
5639,5639,2,0.5435644431995964,[5],['B'],A,False,None,1,5639,"(((((B)#R0)#R1,(A,#H0)),#H1))"
5640,5640,2,1.0,[4],['A'],None,False,A,0,5640,"((B,((((A)#R0)#R1,#H0),#H1)))"
5641,5641,2,1.0,[4],['B'],None,False,B,0,5641,"((A,(((B)#R1)#R0,(#H0,#H1))))"
5642,5642,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5642,"(((((A)#R1,(B)#R0),#H0),#H1))"
5643,5643,2,0.5435644431995964,[5],['B'],A,False,None,0,5643,"((((((B)#R1)#R0,A),#H1),#H0))"
5644,5644,2,0.8112781244591328,[5],['A'],B,False,A,0,5644,"((((A)#R1,(#H1)#R0),(B,#H0)))"
5645,5645,2,0.9544340029249649,[5],['A'],B,False,None,1,5645,"((((A)#R1,#H0),((B,#H1))#R0))"
5646,5646,2,0.5435644431995964,[5],['A'],B,False,None,1,5646,"(((((A)#R0)#R1,(B,#H0)),#H1))"
5647,5647,2,0.8112781244591328,[5],['B'],A,False,B,0,5647,"(((((B)#R1)#R0,A),(#H0,#H1)))"
5648,5648,2,0.5435644431995964,[5],['A'],B,False,None,0,5648,"((((B,((A)#R0)#R1),#H0),#H1))"
5649,5649,2,0.5435644431995964,[5],['A'],B,True,None,0,5649,"((((((A)#R0)#R1,B),#H1),#H0))"
5650,5650,2,0.5435644431995964,[5],['A'],B,False,None,1,5650,"(((#H1)#R0,(((A)#R1,B),#H0)))"
5651,5651,2,0.5435644431995964,[5],['A'],B,False,None,1,5651,"((((A)#R0)#R1,((B,#H0),#H1)))"
5652,5652,2,0.5435644431995964,[5],['B'],A,False,None,0,5652,"((((B)#R0)#R1,((A,#H1),#H0)))"
5653,5653,2,0.8112781244591328,[5],['B'],A,False,B,0,5653,"(((((B)#R1)#R0,#H1),(A,#H0)))"
5654,5654,2,1.0,[4],[],None,False,None,0,5654,"(((((B,A))#R0)#R1,(#H0,#H1)))"
5655,5655,2,1.0,[4],['A'],None,False,A,0,5655,"((B,(((A)#R0)#R1,(#H0,#H1))))"
5656,5656,2,0.9544340029249649,[5],['A'],B,False,None,1,5656,"((((B,#H0))#R1,((A)#R0,#H1)))"
5657,5657,2,1.0,[5],"['A', 'B']",None,False,None,0,5657,"((((A)#R0,#H1),((B)#R1,#H0)))"
5658,5658,2,0.8112781244591328,[5],['A'],None,False,A,0,5658,"(((B,(((A)#R0)#R1,#H0)),#H1))"
5659,5659,2,0.8112781244591328,[5],['A'],B,False,A,0,5659,"((((A)#R1,(#H1)#R0),(B,#H0)))"
5660,5660,2,0.8112781244591328,[5],['A'],B,False,A,0,5660,"((((#H1)#R0,(A)#R1),(B,#H0)))"
5661,5661,2,1.0,[4],[],None,False,None,0,5661,"((((((A,B))#R0)#R1,#H0),#H1))"
5662,5662,2,0.8112781244591328,[5],['A'],B,False,A,0,5662,"(((((A)#R0)#R1,B),(#H0,#H1)))"
5663,5663,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5663,"(((A)#R1,((B)#R0,(#H0,#H1))))"
5664,5664,2,0.5435644431995964,[5],['A'],B,False,None,1,5664,"((((A)#R1)#R0,((B,#H1),#H0)))"
5665,5665,2,0.5435644431995964,[5],['A'],B,True,None,0,5665,"((((((A)#R1)#R0,B),#H0),#H1))"
5666,5666,2,1.0,[5],"['A', 'B']",None,False,None,0,5666,"(((#H0,#H1),((A)#R0,(B)#R1)))"
5667,5667,2,1.0,[4],[],None,False,None,0,5667,"(((((B,A))#R0)#R1,(#H0,#H1)))"
5668,5668,2,1.0,[4],[],None,False,None,0,5668,"(((#H1)#R0,(((B,A))#R1,#H0)))"
5669,5669,2,1.0,[4],[],None,False,None,0,5669,"(((((A,B))#R0,(#H0)#R1),#H1))"
5670,5670,2,0.8112781244591328,[5],['A'],B,False,A,0,5670,"(((B,#H1),(((A)#R0)#R1,#H0)))"
5671,5671,2,1.0,[4],['B'],None,False,B,0,5671,"((((((B)#R0)#R1,#H0),#H1),A))"
5672,5672,2,0.9544340029249649,[5],['A'],B,False,None,1,5672,"(((((B,#H0))#R1,(A)#R0),#H1))"
5673,5673,2,0.9544340029249649,[5],['B'],A,False,None,1,5673,"((((A,#H1))#R0,((B)#R1,#H0)))"
5674,5674,2,0.5435644431995964,[5],['A'],B,False,None,0,5674,"((((A)#R1)#R0,((B,#H0),#H1)))"
5675,5675,2,0.5435644431995964,[5],['A'],B,False,None,0,5675,"((((A)#R1)#R0,((B,#H0),#H1)))"
5676,5676,2,0.9544340029249649,[5],['B'],A,False,None,1,5676,"((((((B)#R0,A))#R1,#H0),#H1))"
5677,5677,2,0.8112781244591328,[5],['B'],None,False,B,0,5677,"(((A,((B)#R1,(#H1)#R0)),#H0))"
5678,5678,2,0.5435644431995964,[5],['B'],A,False,None,0,5678,"((((A,#H0),#H1),((B)#R1)#R0))"
5679,5679,2,1.0,[4],[],None,False,None,0,5679,"(((((B,A))#R0,(#H0)#R1),#H1))"
5680,5680,2,0.8112781244591328,[5],['B'],None,False,B,0,5680,"(((A,(((B)#R0)#R1,#H0)),#H1))"
5681,5681,2,0.8112781244591328,[5],['A'],None,False,A,0,5681,"(((B,(((A)#R0)#R1,#H0)),#H1))"
5682,5682,2,0.5435644431995964,[5],['B'],A,True,None,0,5682,"(((((B)#R0)#R1,(A,#H1)),#H0))"
5683,5683,2,1.0,[4],['B'],None,False,B,0,5683,"((A,((((B)#R0)#R1,#H0),#H1)))"
5684,5684,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5684,"(((A)#R1,((B)#R0,(#H0,#H1))))"
5685,5685,2,0.8112781244591328,[5],['B'],A,False,B,0,5685,"((((#H0)#R1,A),((B)#R0,#H1)))"
5686,5686,2,1.0,[4],[],None,False,None,0,5686,"(((((B,A))#R0)#R1,(#H0,#H1)))"
5687,5687,2,0.8112781244591328,[5],['A'],None,False,A,0,5687,"((((A)#R1)#R0,((#H0,#H1),B)))"
5688,5688,2,1.0,[4],['B'],None,False,B,0,5688,"((A,((((B)#R1)#R0,#H1),#H0)))"
5689,5689,2,0.5435644431995964,[5],['B'],A,True,None,0,5689,"((((((B)#R0)#R1,A),#H1),#H0))"
5690,5690,2,0.5435644431995964,[5],['A'],B,False,None,1,5690,"((((A)#R0)#R1,((B,#H0),#H1)))"
5691,5691,2,0.9544340029249649,[5],['A'],B,False,None,1,5691,"((((((A)#R0,B))#R1,#H0),#H1))"
5692,5692,2,0.8112781244591328,[5],['A'],B,False,A,0,5692,"(((B,#H0),(((A)#R1)#R0,#H1)))"
5693,5693,2,0.5435644431995964,[5],['A'],B,True,None,0,5693,"(((A)#R0,((B,(#H0)#R1),#H1)))"
5694,5694,2,0.5435644431995964,[5],['A'],B,False,None,1,5694,"((((A)#R1)#R0,((B,#H1),#H0)))"
5695,5695,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5695,"(((((B)#R0,(A)#R1),#H0),#H1))"
5696,5696,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5696,"((((B)#R0,((A)#R1,#H0)),#H1))"
5697,5697,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,5697,"(((((A)#R0,(B)#R1),#H1),#H0))"
5698,5698,2,0.5435644431995964,[5],['B'],A,False,None,1,5698,"((((B)#R1)#R0,((A,#H1),#H0)))"
5699,5699,2,0.9544340029249649,[5],['A'],B,False,None,1,5699,"(((((A)#R0,B))#R1,(#H0,#H1)))"
5700,5700,2,0.8112781244591328,[5],['B'],A,False,B,0,5700,"(((((B)#R1)#R0,#H1),(A,#H0)))"
5701,5701,2,0.5435644431995964,[5],['A'],B,True,None,0,5701,"(((A)#R1,((#H1)#R0,(B,#H0))))"
5702,5702,2,1.0,[4],[],None,False,None,0,5702,"((((((A,B))#R1)#R0,#H1),#H0))"
5703,5703,2,0.9544340029249649,[5],['A'],B,False,None,1,5703,"(((((B,#H1))#R0,(A)#R1),#H0))"
5704,5704,2,0.8112781244591328,[5],['B'],None,False,B,0,5704,"((((B)#R1)#R0,(A,(#H0,#H1))))"
5705,5705,2,0.5435644431995964,[5],['B'],A,False,None,1,5705,"(((#H0)#R1,((A,(B)#R0),#H1)))"
5706,5706,2,0.5435644431995964,[5],['B'],A,False,None,0,5706,"((((B)#R1)#R0,((A,#H0),#H1)))"
5707,5707,2,0.5435644431995964,[5],['B'],A,False,None,0,5707,"((((((B)#R1)#R0,A),#H1),#H0))"
5708,5708,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,5708,"(((B)#R1,(((A)#R0,#H1),#H0)))"
5709,5709,2,0.8112781244591328,[5],['B'],None,False,B,0,5709,"((((B)#R0)#R1,(A,(#H0,#H1))))"
5710,5710,2,0.8112781244591328,[5],['B'],A,False,B,0,5710,"(((A,#H0),(((B)#R1)#R0,#H1)))"
5711,5711,2,0.5435644431995964,[5],['A'],B,False,None,0,5711,"((((A)#R1)#R0,((B,#H0),#H1)))"
5712,5712,2,1.0,[4],['A'],None,False,A,0,5712,"((B,((((A)#R0)#R1,#H0),#H1)))"
5713,5713,2,0.5435644431995964,[5],['A'],B,False,None,0,5713,"((((A)#R0)#R1,((B,#H1),#H0)))"
5714,5714,2,0.9544340029249649,[5],['A'],B,False,None,1,5714,"((((B,#H0))#R1,((A)#R0,#H1)))"
5715,5715,2,0.8112781244591328,[5],['B'],A,False,B,0,5715,"(((A,#H1),(((B)#R0)#R1,#H0)))"
