Iteration;Newick
6315;(((B)#R0,((A,(#H0)#R1),#H1)));
6316;(((B)#R1,(((A)#R0,#H1),#H0)));
6317;(((((A)#R1)#R0,#H1),(B,#H0)));
6318;((((#H0)#R1,(A)#R0),(B,#H1)));
6319;((((B)#R0)#R1,((A,#H0),#H1)));
6320;(((((A)#R0)#R1,(B,#H0)),#H1));
6321;((((A,#H1))#R0,((B)#R1,#H0)));
6322;((((((A)#R0)#R1,#H0),#H1),B));
6323;((((((B)#R1)#R0,A),#H1),#H0));
6324;(((((A)#R0,#H1),#H0),(B)#R1));
6325;(((B)#R0,(((#H0)#R1,A),#H1)));
6326;((((B)#R0,((A,#H0))#R1),#H1));
6327;(((A,#H0),(((B)#R1)#R0,#H1)));
6328;(((#H0)#R1,((A)#R0,(B,#H1))));
6329;(((A)#R1,((B)#R0,(#H0,#H1))));
6330;((((((B)#R0)#R1,A),#H0),#H1));
6331;((A,(((B)#R0)#R1,(#H0,#H1))));
6332;((((B)#R0,((A,#H0))#R1),#H1));
6333;((((((B)#R0)#R1,A),#H0),#H1));
6334;(((B,#H1),(((A)#R0)#R1,#H0)));
6335;((((A,((B)#R0)#R1),#H1),#H0));
6336;(((B,#H1),(((A)#R0)#R1,#H0)));
6337;((((A)#R0,((B)#R1,#H0)),#H1));
6338;((((((B)#R0)#R1,A),#H1),#H0));
6339;((((#H0)#R1,((B)#R0,#H1)),A));
6340;(((A)#R0,(((B)#R1,#H0),#H1)));
6341;((((B)#R0,#H1),((A)#R1,#H0)));
6342;((((A,#H0),#H1),((B)#R0)#R1));
6343;(((#H0,#H1),(((A)#R1)#R0,B)));
6344;((A,(((B)#R1,(#H1)#R0),#H0)));
6345;(((((A)#R0)#R1,(B,#H0)),#H1));
6346;(((A,#H1),(((B)#R0)#R1,#H0)));
6347;((((A)#R1,((B,#H1))#R0),#H0));
6348;((((A)#R1)#R0,((B,#H1),#H0)));
6349;((((B,#H1))#R0,((A)#R1,#H0)));
6350;(((A)#R1,((B)#R0,(#H0,#H1))));
6351;((((A)#R0,((B,#H0))#R1),#H1));
6352;((((((B)#R0)#R1,#H0),#H1),A));
6353;((((((B)#R1,A))#R0,#H1),#H0));
6354;(((A)#R0,((B)#R1,(#H0,#H1))));
6355;((((A,#H0))#R1,((B)#R0,#H1)));
6356;(((((B,A))#R0)#R1,(#H0,#H1)));
6357;(((((A)#R0)#R1,(B,#H0)),#H1));
6358;((A,(((B)#R0,(#H0)#R1),#H1)));
6359;(((((A)#R0,(B)#R1),#H0),#H1));
6360;(((A,(#H1)#R0),((B)#R1,#H0)));
6361;(((#H0,#H1),(((B)#R1)#R0,A)));
6362;((((B)#R1,((A)#R0,#H1)),#H0));
6363;((((B)#R1)#R0,((A,#H1),#H0)));
6364;(((((A)#R0)#R1,#H0),(B,#H1)));
6365;((((((A)#R0,B))#R1,#H0),#H1));
6366;(((((#H0)#R1,(A)#R0),B),#H1));
6367;(((((B)#R0)#R1,#H0),(A,#H1)));
6368;((((B)#R0,(A)#R1),(#H0,#H1)));
6369;(((((B)#R1)#R0,A),(#H0,#H1)));
6370;(((B,(#H1)#R0),((A)#R1,#H0)));
6371;((((((A,B))#R0)#R1,#H0),#H1));
6372;((((A)#R0)#R1,((B,#H1),#H0)));
6373;((((B)#R1,#H0),((A)#R0,#H1)));
6374;(((#H0)#R1,((B)#R0,(A,#H1))));
6375;(((A)#R1,((B)#R0,(#H0,#H1))));
6376;((((((B)#R1,A))#R0,#H1),#H0));
6377;((((B)#R0,#H1),((A)#R1,#H0)));
6378;((B,((((A)#R0)#R1,#H0),#H1)));
6379;(((((A)#R0)#R1,B),(#H0,#H1)));
6380;((((A)#R0)#R1,(B,(#H0,#H1))));
6381;((((((A)#R0,B))#R1,#H0),#H1));
6382;((((#H1)#R0,(B,(A)#R1)),#H0));
6383;(((A,((B)#R1)#R0),(#H0,#H1)));
6384;((A,((((B)#R0)#R1,#H0),#H1)));
6385;(((A,((#H0)#R1,(B)#R0)),#H1));
6386;((B,(((#H1)#R0,(A)#R1),#H0)));
6387;((((A)#R1,(B)#R0),(#H0,#H1)));
6388;(((B,((A)#R0)#R1),(#H0,#H1)));
6389;((((A)#R1)#R0,(B,(#H0,#H1))));
6390;(((B,#H0),(((A)#R1)#R0,#H1)));
6391;((((A)#R0)#R1,((B,#H0),#H1)));
6392;((((((B,A))#R0)#R1,#H0),#H1));
6393;(((B,((#H1)#R0,(A)#R1)),#H0));
6394;(((#H0)#R1,((A,#H1),(B)#R0)));
6395;(((((B,#H0))#R1,(A)#R0),#H1));
6396;(((A)#R1,((B)#R0,(#H0,#H1))));
6397;((((B,((A)#R1)#R0),#H0),#H1));
6398;((((((B,A))#R0)#R1,#H0),#H1));
6399;(((A,(((B)#R0)#R1,#H0)),#H1));
6400;((((B)#R0)#R1,(A,(#H0,#H1))));
6401;((((B,#H1))#R0,((A)#R1,#H0)));
6402;(((#H1)#R0,(((A)#R1,B),#H0)));
6403;((((((B)#R1)#R0,A),#H1),#H0));
6404;(((#H0,#H1),(((B)#R0)#R1,A)));
6405;(((A,#H1),((B)#R0,(#H0)#R1)));
6406;(((B)#R1,((A)#R0,(#H0,#H1))));
6407;((((A)#R0,#H1),((B)#R1,#H0)));
6408;(((B)#R1,(((A)#R0,#H1),#H0)));
6409;((((B)#R0,#H1),((A)#R1,#H0)));
6410;((((A)#R0)#R1,((B,#H1),#H0)));
6411;(((#H0)#R1,(((B,A))#R0,#H1)));
6412;(((B,(((A)#R0)#R1,#H0)),#H1));
6413;((B,((((A)#R1)#R0,#H1),#H0)));
6414;(((((B)#R1,(A)#R0),#H1),#H0));
6415;(((((A)#R1,(B)#R0),#H0),#H1));
6416;(((A)#R0,((B,(#H0)#R1),#H1)));
6417;((((((B)#R0)#R1,#H0),#H1),A));
6418;(((#H0)#R1,(((A)#R0,B),#H1)));
6419;((((((B)#R0)#R1,#H0),A),#H1));
6420;((A,(((B)#R0)#R1,(#H0,#H1))));
6421;(((((A)#R0,(B)#R1),#H0),#H1));
6422;((((((B)#R0)#R1,A),#H1),#H0));
6423;((((B)#R1,(A)#R0),(#H0,#H1)));
6424;(((((#H1)#R0,(A)#R1),B),#H0));
6425;((((A,((B)#R1)#R0),#H1),#H0));
6426;(((A,(((B)#R0)#R1,#H0)),#H1));
6427;(((((A,#H0))#R1,(B)#R0),#H1));
6428;((A,((((B)#R0)#R1,#H0),#H1)));
6429;(((((B)#R0)#R1,#H0),(A,#H1)));
6430;(((((A)#R0)#R1,(B,#H1)),#H0));
6431;((((B)#R1,(A)#R0),(#H0,#H1)));
6432;((((B)#R1,#H0),((A)#R0,#H1)));
6433;(((((B)#R0,(A)#R1),#H0),#H1));
6434;((((B)#R1,#H0),((A)#R0,#H1)));
6435;(((((B)#R1,(A)#R0),#H1),#H0));
6436;(((((B)#R0)#R1,(A,#H1)),#H0));
6437;((A,((#H0)#R1,((B)#R0,#H1))));
6438;((((B)#R0)#R1,(A,(#H0,#H1))));
6439;((((B)#R0)#R1,((#H0,#H1),A)));
6440;(((((A)#R1,(B)#R0),#H1),#H0));
6441;((((A)#R1,((B,#H1))#R0),#H0));
6442;((((B,#H1),#H0),((A)#R1)#R0));
6443;((((A)#R0,((B)#R1,#H0)),#H1));
6444;((((B,((A)#R1)#R0),#H0),#H1));
6445;((((((A)#R0)#R1,B),#H0),#H1));
6446;((((((B)#R0)#R1,A),#H0),#H1));
6447;((((A,(B)#R1),#H0),(#H1)#R0));
6448;((B,(((A)#R1)#R0,(#H0,#H1))));
6449;((((((B)#R1,A))#R0,#H1),#H0));
6450;(((((A,B))#R1)#R0,(#H0,#H1)));
6451;((((((B,A))#R1)#R0,#H1),#H0));
6452;((((B)#R0)#R1,(A,(#H0,#H1))));
6453;((((((B,A))#R1)#R0,#H1),#H0));
6454;(((((A)#R0)#R1,(B,#H1)),#H0));
6455;((((B)#R1)#R0,(A,(#H0,#H1))));
6456;(((#H0)#R1,(((A)#R0,#H1),B)));
6457;(((((A)#R1)#R0,(B,#H1)),#H0));
6458;(((#H0,#H1),(B,((A)#R1)#R0)));
6459;((((B)#R0,(A,#H1)),(#H0)#R1));
6460;(((((A)#R1,#H0),(B)#R0),#H1));
6461;(((B)#R1,(((A)#R0,#H1),#H0)));
6462;(((((A)#R1,(B)#R0),#H0),#H1));
6463;((((A)#R0,(B)#R1),(#H0,#H1)));
6464;((((B)#R1)#R0,((A,#H0),#H1)));
6465;((A,(((B)#R0)#R1,(#H0,#H1))));
6466;(((((B)#R1)#R0,(A,#H0)),#H1));
6467;((((B,#H0))#R1,((A)#R0,#H1)));
6468;(((#H0,#H1),((A)#R0,(B)#R1)));
6469;(((#H0,#H1),(((A)#R0)#R1,B)));
6470;(((((A)#R0)#R1,(B,#H1)),#H0));
6471;(((((A)#R0,(B)#R1),#H0),#H1));
6472;(((((A)#R1)#R0,(B,#H0)),#H1));
6473;(((#H0)#R1,((B,(A)#R0),#H1)));
6474;((((#H1)#R0,((A)#R1,#H0)),B));
6475;((((A)#R1,(#H1)#R0),(B,#H0)));
6476;((((B,((A)#R0)#R1),#H0),#H1));
6477;((((((B)#R1)#R0,A),#H0),#H1));
6478;((A,(((B)#R0)#R1,(#H0,#H1))));
6479;(((((B)#R1)#R0,(A,#H0)),#H1));
6480;(((((B)#R1)#R0,(A,#H0)),#H1));
6481;((((B)#R1,((A,#H1))#R0),#H0));
6482;((((A)#R0)#R1,((B,#H0),#H1)));
6483;(((((A)#R0,(B)#R1),#H0),#H1));
6484;((((#H1)#R0,((A)#R1,B)),#H0));
6485;((A,((((B)#R1)#R0,#H1),#H0)));
6486;((((#H1)#R0,(B)#R1),(A,#H0)));
6487;(((#H0,#H1),(((B)#R1)#R0,A)));
6488;((((#H1)#R0,((A)#R1,#H0)),B));
6489;(((A,(((B)#R0)#R1,#H0)),#H1));
6490;((((A)#R1,#H0),((B)#R0,#H1)));
6491;(((#H1)#R0,((A)#R1,(B,#H0))));
6492;((((B)#R0,(A)#R1),(#H0,#H1)));
6493;(((A,#H0),((B)#R1,(#H1)#R0)));
6494;(((((B)#R0)#R1,A),(#H0,#H1)));
6495;(((((B)#R0)#R1,(A,#H0)),#H1));
6496;((((B)#R0)#R1,((A,#H1),#H0)));
6497;(((B,#H1),(((A)#R0)#R1,#H0)));
6498;(((#H1)#R0,(((B,A))#R1,#H0)));
6499;((((A)#R1)#R0,(B,(#H0,#H1))));
6500;((((A,((B)#R0)#R1),#H1),#H0));
6501;(((((A)#R1)#R0,B),(#H0,#H1)));
6502;((((((B)#R1)#R0,A),#H0),#H1));
6503;((((B)#R1,(A)#R0),(#H0,#H1)));
6504;((((#H1)#R0,((A,B))#R1),#H0));
6505;(((#H1)#R0,((A)#R1,(B,#H0))));
6506;(((#H0,#H1),((A)#R0,(B)#R1)));
6507;(((((A)#R0)#R1,(B,#H1)),#H0));
6508;((((#H0)#R1,((B)#R0,A)),#H1));
6509;(((#H0,#H1),(((A,B))#R0)#R1));
6510;(((((B)#R1,(A)#R0),#H1),#H0));
6511;((((B,((A)#R0)#R1),#H1),#H0));
6512;((A,(((B)#R0,(#H0)#R1),#H1)));
6513;(((((B)#R1)#R0,(A,#H1)),#H0));
6514;((B,((((A)#R0)#R1,#H0),#H1)));
6515;(((B)#R0,(((#H0)#R1,A),#H1)));
6516;(((((A)#R1,B))#R0,(#H0,#H1)));
6517;((((((B,A))#R0)#R1,#H0),#H1));
6518;(((((B,A))#R1,#H0),(#H1)#R0));
6519;((((B)#R0,(A)#R1),(#H0,#H1)));
6520;((((A,(B)#R0),#H1),(#H0)#R1));
6521;(((B)#R0,((A,#H1),(#H0)#R1)));
6522;(((((B)#R0)#R1,A),(#H0,#H1)));
6523;(((A,((B)#R1,(#H1)#R0)),#H0));
6524;(((#H0)#R1,(((B,A))#R0,#H1)));
6525;(((A,((B)#R1,(#H1)#R0)),#H0));
6526;((((((A,B))#R1)#R0,#H1),#H0));
6527;(((((A)#R1,(B)#R0),#H1),#H0));
6528;((((((A)#R1)#R0,B),#H1),#H0));
6529;(((B,(((A)#R0)#R1,#H0)),#H1));
6530;((((B)#R1,(A)#R0),(#H0,#H1)));
6531;((A,(((B)#R1,(#H1)#R0),#H0)));
6532;((((B,#H1))#R0,((A)#R1,#H0)));
6533;((((B)#R1)#R0,((A,#H0),#H1)));
6534;(((((A)#R1)#R0,(#H0,#H1)),B));
6535;((((((A)#R1,B))#R0,#H1),#H0));
6536;((((A,((B)#R1)#R0),#H0),#H1));
6537;(((#H0)#R1,(B,((A)#R0,#H1))));
6538;(((((B)#R1,A),#H0),(#H1)#R0));
6539;(((((B)#R0,(A)#R1),#H0),#H1));
6540;(((A)#R0,((B)#R1,(#H0,#H1))));
6541;(((A,#H0),(((B)#R1)#R0,#H1)));
6542;(((A,#H1),((B)#R0,(#H0)#R1)));
6543;(((A,(#H0,#H1)),((B)#R0)#R1));
6544;((((B,((A)#R0)#R1),#H1),#H0));
6545;((((((B,A))#R0)#R1,#H0),#H1));
6546;(((((B,A))#R0)#R1,(#H0,#H1)));
6547;((B,((((A)#R1)#R0,#H1),#H0)));
6548;((((((A)#R0)#R1,B),#H0),#H1));
6549;((((A)#R0)#R1,(B,(#H0,#H1))));
6550;((((B)#R0,#H1),((A)#R1,#H0)));
6551;((((A)#R0,#H1),((B)#R1,#H0)));
6552;(((#H0,#H1),((A)#R1,(B)#R0)));
6553;((((A)#R1,#H0),((B)#R0,#H1)));
6554;(((((B)#R1)#R0,(#H0,#H1)),A));
6555;(((#H0)#R1,((B)#R0,(A,#H1))));
6556;((B,((((A)#R1)#R0,#H1),#H0)));
6557;(((((#H0)#R1,(B)#R0),A),#H1));
6558;((((B)#R0,(A,(#H0)#R1)),#H1));
6559;(((B)#R1,((A)#R0,(#H0,#H1))));
6560;(((((A)#R0,B))#R1,(#H0,#H1)));
6561;((((A)#R1,((B,#H1))#R0),#H0));
6562;((((A,#H0))#R1,((B)#R0,#H1)));
6563;(((#H0)#R1,((B)#R0,(A,#H1))));
6564;(((((A)#R1)#R0,(B,#H1)),#H0));
6565;(((((B,#H0))#R1,(A)#R0),#H1));
6566;(((((A,B))#R0)#R1,(#H0,#H1)));
6567;((A,(((B)#R1)#R0,(#H0,#H1))));
6568;(((B)#R1,(((A)#R0,#H1),#H0)));
6569;((((B)#R0,((#H0)#R1,A)),#H1));
6570;(((((B,A))#R0)#R1,(#H0,#H1)));
6571;(((B)#R1,(((A)#R0,#H1),#H0)));
6572;((A,((((B)#R1)#R0,#H1),#H0)));
6573;((((A,#H1))#R0,((B)#R1,#H0)));
6574;((((B)#R0)#R1,(A,(#H0,#H1))));
6575;((((A,#H0),#H1),((B)#R1)#R0));
6576;(((((B)#R0)#R1,(A,#H0)),#H1));
6577;((B,(((A)#R1,(#H1)#R0),#H0)));
6578;((((B,((A)#R1)#R0),#H0),#H1));
6579;(((B)#R0,((#H0)#R1,(A,#H1))));
6580;(((((B)#R1)#R0,(A,#H1)),#H0));
6581;(((((A)#R1,(B)#R0),#H1),#H0));
6582;(((#H0,#H1),(((B)#R0)#R1,A)));
6583;(((A,#H0),(((B)#R1)#R0,#H1)));
6584;((((#H0)#R1,A),((B)#R0,#H1)));
6585;(((A)#R0,(((B)#R1,#H0),#H1)));
6586;(((((B)#R1,#H0),#H1),(A)#R0));
6587;((((B)#R1,((A)#R0,#H1)),#H0));
6588;((((A)#R1)#R0,(B,(#H0,#H1))));
6589;((((A)#R0,((B)#R1,#H0)),#H1));
6590;(((((B)#R1)#R0,#H1),(A,#H0)));
6591;((((((A)#R0)#R1,#H0),#H1),B));
6592;(((A,((B)#R0,(#H0)#R1)),#H1));
6593;((((B)#R0)#R1,(A,(#H0,#H1))));
6594;((((((B)#R0,A))#R1,#H0),#H1));
6595;((((#H0,#H1),((A)#R1)#R0),B));
6596;((((A)#R1)#R0,((B,#H0),#H1)));
6597;((((A)#R0)#R1,((B,#H0),#H1)));
6598;((((A)#R0)#R1,((B,#H1),#H0)));
6599;(((A)#R1,((B)#R0,(#H0,#H1))));
6600;((((B)#R0,((A,#H0))#R1),#H1));
6601;((((A)#R0,(B)#R1),(#H0,#H1)));
6602;(((#H0,#H1),((B)#R1,(A)#R0)));
6603;((((A,(B)#R0))#R1,(#H0,#H1)));
6604;((((B)#R0,(A)#R1),(#H0,#H1)));
6605;(((((A)#R0)#R1,(B,#H1)),#H0));
6606;((((A,((B)#R0)#R1),#H1),#H0));
6607;(((B,#H0),((#H1)#R0,(A)#R1)));
6608;(((#H0,#H1),((A)#R1,(B)#R0)));
6609;(((((A)#R1)#R0,(B,#H0)),#H1));
6610;(((((A,(B)#R1))#R0,#H1),#H0));
6611;((((A)#R1)#R0,(B,(#H0,#H1))));
6612;(((((B)#R1)#R0,A),(#H0,#H1)));
6613;(((((B)#R1,(#H1)#R0),#H0),A));
6614;(((#H1)#R0,(((B)#R1,A),#H0)));
6615;(((A)#R0,((B)#R1,(#H0,#H1))));
6616;(((((B,A))#R0)#R1,(#H0,#H1)));
6617;(((((#H1)#R0,(B)#R1),#H0),A));
6618;(((B)#R1,((A)#R0,(#H0,#H1))));
6619;(((((B)#R1)#R0,#H1),(A,#H0)));
6620;(((A,((B)#R1)#R0),(#H0,#H1)));
6621;(((A)#R0,((#H0)#R1,(B,#H1))));
6622;(((A)#R0,((#H0)#R1,(B,#H1))));
6623;((((A)#R0)#R1,(B,(#H0,#H1))));
6624;((((A)#R0)#R1,((B,#H0),#H1)));
6625;(((A)#R0,((#H0)#R1,(B,#H1))));
6626;((((#H1)#R0,((A,B))#R1),#H0));
6627;((((A,((B)#R1)#R0),#H0),#H1));
6628;((((B)#R1)#R0,((A,#H1),#H0)));
6629;((((#H1)#R0,(B)#R1),(A,#H0)));
6630;(((((A)#R1)#R0,(B,#H1)),#H0));
6631;(((A)#R1,((#H1)#R0,(B,#H0))));
6632;(((#H1)#R0,(A,((B)#R1,#H0))));
6633;((((A)#R0,(#H0,#H1)),(B)#R1));
6634;((((((A)#R1,B))#R0,#H1),#H0));
6635;((((B)#R1)#R0,((#H0,#H1),A)));
6636;((((A)#R0)#R1,((B,#H1),#H0)));
6637;(((((B,#H0))#R1,(A)#R0),#H1));
6638;(((((B)#R1)#R0,(A,#H0)),#H1));
6639;((((((A,B))#R1)#R0,#H1),#H0));
6640;(((A)#R0,((B)#R1,(#H0,#H1))));
6641;((((B)#R1,#H0),((A)#R0,#H1)));
6642;((((B)#R1)#R0,(A,(#H0,#H1))));
6643;((((A)#R1,(B)#R0),(#H0,#H1)));
6644;(((B)#R0,((A)#R1,(#H0,#H1))));
6645;(((B,(((A)#R0)#R1,#H0)),#H1));
6646;((((A)#R1,(#H0,#H1)),(B)#R0));
6647;(((#H1)#R0,((B)#R1,(A,#H0))));
6648;((((A)#R1,#H0),((B)#R0,#H1)));
6649;(((((A)#R0,B),(#H0)#R1),#H1));
6650;(((((A)#R1)#R0,(B,#H0)),#H1));
6651;(((#H1)#R0,(((B)#R1,A),#H0)));
6652;(((A,(((B)#R1)#R0,#H1)),#H0));
6653;((((A)#R1,#H0),((#H1)#R0,B)));
6654;((((A)#R0,(#H0)#R1),(B,#H1)));
6655;((((A)#R1)#R0,((B,#H1),#H0)));
6656;((((((A)#R0)#R1,B),#H1),#H0));
6657;((A,((((B)#R0)#R1,#H0),#H1)));
6658;((((((B)#R0)#R1,A),#H1),#H0));
6659;((B,((((A)#R1)#R0,#H1),#H0)));
6660;(((((A)#R1)#R0,(B,#H0)),#H1));
6661;((((((A)#R1)#R0,B),#H1),#H0));
6662;(((((B)#R1)#R0,#H1),(A,#H0)));
6663;(((((A)#R1)#R0,B),(#H0,#H1)));
6664;(((((B)#R1,A),#H0),(#H1)#R0));
6665;(((((A)#R1,(#H1)#R0),#H0),B));
6666;((((B)#R1,((#H1)#R0,A)),#H0));
6667;((((A)#R1)#R0,((B,#H1),#H0)));
6668;((((#H1)#R0,((B)#R1,A)),#H0));
6669;(((((B)#R1)#R0,(A,#H1)),#H0));
6670;((B,((((A)#R1)#R0,#H1),#H0)));
6671;((A,((((B)#R1)#R0,#H1),#H0)));
6672;((((B)#R0)#R1,(A,(#H0,#H1))));
6673;((((A)#R1,((B,#H1))#R0),#H0));
6674;((((((A)#R0)#R1,#H0),#H1),B));
6675;((((B)#R1,((A)#R0,#H1)),#H0));
6676;((((B)#R0)#R1,((A,#H0),#H1)));
6677;(((A,(((B)#R0)#R1,#H0)),#H1));
6678;(((((A)#R0)#R1,(B,#H0)),#H1));
6679;(((((B)#R0)#R1,A),(#H0,#H1)));
6680;(((((A)#R0)#R1,(B,#H1)),#H0));
6681;(((((B,A))#R1,(#H1)#R0),#H0));
6682;((((((B)#R1)#R0,#H1),#H0),A));
6683;((((B)#R1)#R0,((A,#H0),#H1)));
6684;((((B)#R1,#H0),((A)#R0,#H1)));
6685;((((A,#H0))#R1,((B)#R0,#H1)));
6686;((((A)#R0)#R1,((B,#H0),#H1)));
6687;(((((A)#R1)#R0,(B,#H1)),#H0));
6688;(((((A)#R1)#R0,#H1),(B,#H0)));
6689;((((A)#R0,#H1),((B)#R1,#H0)));
6690;(((B,#H1),((A)#R0,(#H0)#R1)));
6691;(((B,(((A)#R0)#R1,#H0)),#H1));
6692;(((((A)#R0)#R1,(#H0,#H1)),B));
6693;((((A,#H1))#R0,((B)#R1,#H0)));
6694;((((((B)#R0)#R1,A),#H0),#H1));
6695;(((((B,A))#R1)#R0,(#H0,#H1)));
6696;((((A,#H1))#R0,((B)#R1,#H0)));
6697;((((B)#R0,(A,#H1)),(#H0)#R1));
6698;(((A)#R1,(((B)#R0,#H1),#H0)));
6699;((((A)#R0)#R1,((B,#H1),#H0)));
6700;((((B)#R1,#H0),((A)#R0,#H1)));
6701;(((((A)#R1)#R0,(B,#H1)),#H0));
6702;((((((B,A))#R1)#R0,#H1),#H0));
6703;((((A,#H1),((B)#R0)#R1),#H0));
6704;((((B)#R0)#R1,(A,(#H0,#H1))));
6705;((((A,((B)#R1)#R0),#H1),#H0));
6706;((B,(((A)#R1)#R0,(#H0,#H1))));
6707;((((((B,A))#R1)#R0,#H1),#H0));
6708;(((((B)#R1)#R0,(A,#H0)),#H1));
6709;(((((A)#R0)#R1,(#H0,#H1)),B));
6710;((((((A)#R1)#R0,#H1),#H0),B));
6711;((A,(((#H1)#R0,(B)#R1),#H0)));
6712;(((((A)#R0)#R1,(B,#H1)),#H0));
6713;((((A)#R1,((B)#R0,#H1)),#H0));
6714;(((A,#H0),(((B)#R1)#R0,#H1)));
6715;((((A)#R1)#R0,(B,(#H0,#H1))));
6716;((((B,#H0))#R1,((A)#R0,#H1)));
6717;(((((A)#R1)#R0,(B,#H0)),#H1));
6718;((((A)#R0,(B,#H1)),(#H0)#R1));
6719;(((B)#R1,(((A)#R0,#H1),#H0)));
6720;((((((B)#R1)#R0,#H1),A),#H0));
6721;(((#H1)#R0,(((B)#R1,A),#H0)));
6722;((A,((((B)#R0)#R1,#H0),#H1)));
6723;((A,((((B)#R1)#R0,#H1),#H0)));
6724;((((#H0,#H1),B),((A)#R1)#R0));
6725;((B,(((A)#R0)#R1,(#H0,#H1))));
6726;((((B)#R0)#R1,((#H0,#H1),A)));
6727;(((#H1)#R0,((A)#R1,(B,#H0))));
6728;((B,(((#H0)#R1,(A)#R0),#H1)));
6729;((((#H0,#H1),B),((A)#R0)#R1));
6730;(((B)#R1,((A)#R0,(#H0,#H1))));
6731;(((A,(((B)#R1)#R0,#H1)),#H0));
6732;(((((A)#R1)#R0,(B,#H1)),#H0));
6733;(((#H0)#R1,(((B,A))#R0,#H1)));
6734;(((((B)#R0)#R1,(A,#H1)),#H0));
6735;(((((A)#R1)#R0,(B,#H1)),#H0));
6736;(((((B)#R0,(A)#R1),#H1),#H0));
6737;(((#H0)#R1,(((A,B))#R0,#H1)));
6738;(((((B)#R0)#R1,(A,#H0)),#H1));
6739;(((((B)#R1,A))#R0,(#H0,#H1)));
6740;((((#H1)#R0,(A)#R1),(B,#H0)));
6741;((((B)#R1)#R0,(A,(#H0,#H1))));
6742;(((((B)#R0)#R1,(A,#H1)),#H0));
6743;((((A)#R1,#H0),((B)#R0,#H1)));
6744;(((((B,A))#R1)#R0,(#H0,#H1)));
6745;(((((A)#R0,B))#R1,(#H0,#H1)));
6746;((((A,((B)#R0)#R1),#H1),#H0));
6747;((B,(((A)#R1)#R0,(#H0,#H1))));
6748;(((((A)#R1)#R0,(B,#H0)),#H1));
6749;(((((B)#R0)#R1,(A,#H1)),#H0));
6750;(((((A)#R1,(B)#R0),#H1),#H0));
6751;(((B,#H1),((#H0)#R1,(A)#R0)));
6752;((((((A)#R0)#R1,B),#H1),#H0));
6753;(((A,((#H0)#R1,(B)#R0)),#H1));
6754;((((B)#R1)#R0,((A,#H0),#H1)));
6755;((((((B)#R1)#R0,A),#H0),#H1));
6756;(((#H0,#H1),((B)#R1,(A)#R0)));
6757;(((((A)#R1)#R0,#H1),(B,#H0)));
6758;(((#H0,#H1),(A,((B)#R0)#R1)));
6759;(((B)#R1,(((#H1)#R0,A),#H0)));
6760;(((B,((#H1)#R0,(A)#R1)),#H0));
6761;(((A,(((B)#R1)#R0,#H1)),#H0));
6762;((B,(((A)#R1)#R0,(#H0,#H1))));
6763;(((((B)#R1)#R0,(A,#H1)),#H0));
6764;(((((B,#H1))#R0,(A)#R1),#H0));
6765;(((((B,A))#R0)#R1,(#H0,#H1)));
6766;(((B)#R0,((A)#R1,(#H0,#H1))));
6767;((A,((((B)#R0)#R1,#H0),#H1)));
6768;((((B)#R1)#R0,((A,#H0),#H1)));
6769;(((#H0,#H1),(((B)#R1)#R0,A)));
6770;((((B)#R0,(A,(#H0)#R1)),#H1));
6771;((B,(((A)#R0)#R1,(#H0,#H1))));
6772;((((B)#R1,#H0),((#H1)#R0,A)));
6773;((((B)#R1)#R0,(A,(#H0,#H1))));
6774;((A,(((B)#R1)#R0,(#H0,#H1))));
6775;((((A)#R1)#R0,((#H0,#H1),B)));
6776;(((((B)#R0)#R1,(A,#H1)),#H0));
6777;((((B)#R0)#R1,(A,(#H0,#H1))));
6778;(((((B)#R0)#R1,(A,#H0)),#H1));
6779;((((A)#R0)#R1,(B,(#H0,#H1))));
6780;((((((B)#R0)#R1,#H0),#H1),A));
6781;(((A,(((B)#R0)#R1,#H0)),#H1));
6782;((((A,((B)#R1)#R0),#H0),#H1));
6783;(((B)#R1,(((#H1)#R0,A),#H0)));
6784;((((B)#R1,#H0),((A)#R0,#H1)));
6785;((((A)#R1,#H0),((B)#R0,#H1)));
6786;((((B,(A)#R0))#R1,(#H0,#H1)));
6787;(((((B)#R1,(A)#R0),#H1),#H0));
6788;((((A,((B)#R1)#R0),#H1),#H0));
6789;(((A)#R0,(((#H0)#R1,B),#H1)));
6790;((((A)#R0)#R1,((B,#H1),#H0)));
6791;(((((B)#R0)#R1,(#H0,#H1)),A));
6792;(((A)#R1,(((B)#R0,#H1),#H0)));
6793;(((#H0)#R1,(((B,A))#R0,#H1)));
6794;((((A)#R0,(#H0,#H1)),(B)#R1));
6795;((((B)#R0,(A)#R1),(#H0,#H1)));
6796;((((A)#R0,#H1),((B)#R1,#H0)));
6797;(((((B,A))#R0)#R1,(#H0,#H1)));
6798;(((#H0,#H1),((B)#R0,(A)#R1)));
6799;(((((A)#R0,(#H0)#R1),B),#H1));
6800;((((((A)#R0)#R1,B),#H1),#H0));
6801;(((#H0,#H1),(((A)#R1)#R0,B)));
6802;(((#H0,#H1),((B,(A)#R1))#R0));
6803;((((B)#R0,((#H0)#R1,A)),#H1));
6804;((((A)#R0,#H1),((B)#R1,#H0)));
6805;((((((B)#R0)#R1,#H0),#H1),A));
6806;((((((A)#R1)#R0,#H1),B),#H0));
6807;((((B)#R1,(A,#H0)),(#H1)#R0));
