,index,retics,balance,blob_sizes,leaf_under_reticulation_list,leaf_with_sibling_retic_list,leaf_on_side_of_triangle_list,has_leaf_on_bottom_of_triangle,reticulated_cherries,Iteration,Newick
235,235,2,0.5435644431995964,[5],['B'],A,False,None,1,235,"((((B)#R1)#R0,((A,#H1),#H0)))"
236,236,2,1.0,[4],['A'],None,False,A,0,236,"((B,((((A)#R0)#R1,#H0),#H1)))"
237,237,2,0.5435644431995964,[5],['A'],B,False,None,1,237,"((((#H1)#R0,((A)#R1,B)),#H0))"
238,238,2,0.8112781244591328,[5],['A'],B,False,A,0,238,"(((#H0,#H1),(((A)#R1)#R0,B)))"
239,239,2,0.5435644431995964,[5],['A'],B,False,None,0,239,"(((#H0)#R1,((A)#R0,(B,#H1))))"
240,240,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,240,"((((B)#R1,((A)#R0,#H1)),#H0))"
241,241,2,0.5435644431995964,[5],['B'],A,True,None,0,241,"(((((B)#R0)#R1,(A,#H1)),#H0))"
242,242,2,1.0,[4],['B'],None,False,B,0,242,"((A,(((B)#R0)#R1,(#H0,#H1))))"
243,243,2,0.9544340029249649,[5],['B'],A,False,None,1,243,"((((A,(B)#R0))#R1,(#H0,#H1)))"
244,244,2,0.5435644431995964,[5],['B'],A,True,None,0,244,"(((((B)#R0)#R1,(A,#H1)),#H0))"
245,245,2,0.9544340029249649,[5],['A'],B,False,None,1,245,"((((((A)#R1,B))#R0,#H1),#H0))"
246,246,2,0.5435644431995964,[5],['B'],A,True,None,0,246,"(((((B)#R0)#R1,(A,#H1)),#H0))"
247,247,2,1.0,[4],['B'],None,False,B,0,247,"((((((B)#R1)#R0,#H1),#H0),A))"
248,248,2,0.8112781244591328,[5],['A'],None,False,A,0,248,"((((A)#R1)#R0,((#H0,#H1),B)))"
249,249,2,0.5435644431995964,[5],['B'],A,True,None,0,249,"(((((B)#R0)#R1,(A,#H1)),#H0))"
250,250,2,0.5435644431995964,[5],['B'],A,True,None,0,250,"((((((B)#R1)#R0,A),#H0),#H1))"
251,251,2,0.5435644431995964,[5],['A'],B,True,None,0,251,"(((((A)#R1)#R0,(B,#H0)),#H1))"
252,252,2,0.8112781244591328,[5],['B'],A,False,B,0,252,"((((B)#R0,#H1),(A,(#H0)#R1)))"
253,253,2,0.5435644431995964,[5],['A'],B,True,None,0,253,"(((A)#R1,((B,(#H1)#R0),#H0)))"
254,254,2,0.5435644431995964,[5],['A'],B,False,None,1,254,"((((B,#H1),#H0),((A)#R1)#R0))"
255,255,2,0.5435644431995964,[5],['A'],B,False,None,0,255,"((((A)#R1,((#H1)#R0,B)),#H0))"
256,256,2,1.0,[5],"['A', 'B']",None,False,None,0,256,"((((A)#R0,#H1),((B)#R1,#H0)))"
257,257,2,1.0,[4],[],None,False,None,0,257,"(((((B,A))#R0)#R1,(#H0,#H1)))"
258,258,2,1.0,[4],['B'],None,False,B,0,258,"((((((B)#R1)#R0,#H1),#H0),A))"
259,259,2,0.5435644431995964,[5],['A'],B,False,None,1,259,"((((B,#H0),((A)#R0)#R1),#H1))"
260,260,2,0.5435644431995964,[5],['B'],A,False,None,0,260,"((((((B)#R0)#R1,A),#H0),#H1))"
261,261,2,0.5435644431995964,[5],['B'],A,False,None,1,261,"(((((B)#R0)#R1,(A,#H0)),#H1))"
262,262,2,0.8112781244591328,[5],['B'],None,False,B,0,262,"((((B)#R0)#R1,(A,(#H0,#H1))))"
263,263,2,0.9544340029249649,[5],['B'],A,False,None,1,263,"(((#H0,#H1),(((B)#R1,A))#R0))"
264,264,2,0.5435644431995964,[5],['B'],A,False,None,1,264,"(((((B)#R1)#R0,(A,#H1)),#H0))"
265,265,2,0.5435644431995964,[5],['B'],A,False,None,0,265,"((((A,((B)#R1)#R0),#H1),#H0))"
266,266,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,266,"(((A)#R0,(((B)#R1,#H0),#H1)))"
267,267,2,0.9544340029249649,[5],['B'],A,False,None,1,267,"((((A,#H0))#R1,((B)#R0,#H1)))"
268,268,2,0.5435644431995964,[5],['B'],A,False,None,0,268,"(((#H0)#R1,((B)#R0,(A,#H1))))"
269,269,2,0.5435644431995964,[5],['A'],B,False,None,0,269,"((((A)#R0)#R1,((B,#H1),#H0)))"
270,270,2,0.8112781244591328,[5],['B'],None,False,B,0,270,"(((A,((#H1)#R0,(B)#R1)),#H0))"
271,271,2,0.8112781244591328,[5],['A'],None,False,A,0,271,"(((#H1)#R0,(((A)#R1,#H0),B)))"
272,272,2,1.0,[4],['A'],None,False,A,0,272,"((B,(((A)#R0,(#H0)#R1),#H1)))"
273,273,2,0.5435644431995964,[5],['B'],A,False,None,0,273,"((((B)#R1)#R0,((A,#H0),#H1)))"
274,274,2,0.5435644431995964,[5],['B'],A,False,None,1,274,"((((B)#R0)#R1,((A,#H0),#H1)))"
275,275,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,275,"(((((B)#R0,(A)#R1),#H0),#H1))"
276,276,2,0.8112781244591328,[5],['B'],None,False,B,0,276,"(((A,(((B)#R0)#R1,#H0)),#H1))"
277,277,2,0.9544340029249649,[5],['A'],B,False,None,1,277,"(((((A)#R1,B))#R0,(#H0,#H1)))"
278,278,2,0.9544340029249649,[5],['A'],B,False,None,1,278,"((((A)#R1,((B,#H1))#R0),#H0))"
279,279,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,279,"(((((B)#R0,(A)#R1),#H1),#H0))"
280,280,2,0.8112781244591328,[5],['B'],A,False,B,0,280,"(((((B)#R1)#R0,#H1),(A,#H0)))"
281,281,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,281,"(((((B)#R0,(A)#R1),#H0),#H1))"
282,282,2,0.5435644431995964,[5],['A'],B,False,None,0,282,"((((B,((A)#R1)#R0),#H1),#H0))"
283,283,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,283,"((((B)#R0,((A)#R1,#H0)),#H1))"
284,284,2,1.0,[4],[],None,False,None,0,284,"((((((B,A))#R1)#R0,#H1),#H0))"
285,285,2,0.9544340029249649,[5],['B'],A,False,None,1,285,"(((((A,#H1))#R0,(B)#R1),#H0))"
286,286,2,0.5435644431995964,[5],['A'],B,False,None,0,286,"(((#H0)#R1,((A)#R0,(B,#H1))))"
287,287,2,0.5435644431995964,[5],['A'],B,False,None,1,287,"((((A)#R0)#R1,((B,#H0),#H1)))"
288,288,2,0.8112781244591328,[5],['B'],A,False,B,0,288,"(((A,#H0),(((B)#R1)#R0,#H1)))"
289,289,2,1.0,[4],['B'],None,False,B,0,289,"((A,(((B)#R0)#R1,(#H0,#H1))))"
290,290,2,0.8112781244591328,[5],['A'],None,False,A,0,290,"(((B,(((A)#R0)#R1,#H0)),#H1))"
291,291,2,1.0,[4],[],None,False,None,0,291,"((((((A,B))#R0)#R1,#H0),#H1))"
292,292,2,0.8112781244591328,[5],['A'],None,False,A,0,292,"(((B,(((A)#R1)#R0,#H1)),#H0))"
293,293,2,0.8112781244591328,[5],['A'],None,False,A,0,293,"((((A)#R1)#R0,((#H0,#H1),B)))"
294,294,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,294,"(((((B)#R0,(A)#R1),#H1),#H0))"
295,295,2,0.8112781244591328,[5],['B'],A,False,B,0,295,"(((((B)#R1)#R0,#H1),(A,#H0)))"
296,296,2,0.5435644431995964,[5],['A'],B,False,None,1,296,"((((A)#R1)#R0,((B,#H1),#H0)))"
297,297,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,297,"((((B)#R0,((A)#R1,#H0)),#H1))"
298,298,2,0.9544340029249649,[5],['A'],B,False,None,1,298,"((((B,#H1))#R0,((A)#R1,#H0)))"
299,299,2,1.0,[4],[],None,False,None,0,299,"(((((B,A))#R0,(#H0)#R1),#H1))"
300,300,2,0.5435644431995964,[5],['A'],B,False,None,0,300,"((((A)#R1,((#H1)#R0,B)),#H0))"
301,301,2,1.0,[5],"['A', 'B']",None,False,None,0,301,"((((A)#R1,(B)#R0),(#H0,#H1)))"
302,302,2,0.9544340029249649,[5],['B'],A,False,None,1,302,"((((B)#R0,((A,#H0))#R1),#H1))"
303,303,2,0.8112781244591328,[5],['A'],None,False,A,0,303,"((((A)#R0)#R1,(B,(#H0,#H1))))"
304,304,2,0.5435644431995964,[5],['B'],A,True,None,0,304,"(((B)#R1,((#H1)#R0,(A,#H0))))"
305,305,2,0.8112781244591328,[5],['B'],A,False,B,0,305,"((((#H0)#R1,(B)#R0),(A,#H1)))"
306,306,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,306,"(((B)#R1,((A)#R0,(#H0,#H1))))"
307,307,2,0.5435644431995964,[5],['A'],B,True,None,0,307,"((((B,((A)#R1)#R0),#H0),#H1))"
308,308,2,0.5435644431995964,[5],['A'],B,True,None,0,308,"((((((A)#R1)#R0,B),#H0),#H1))"
309,309,2,0.5435644431995964,[5],['A'],B,False,None,0,309,"((((A)#R0)#R1,((B,#H1),#H0)))"
310,310,2,0.5435644431995964,[5],['B'],A,True,None,0,310,"((((((B)#R1)#R0,A),#H0),#H1))"
311,311,2,0.8112781244591328,[5],['B'],A,False,B,0,311,"(((((B)#R1)#R0,#H1),(A,#H0)))"
312,312,2,0.8112781244591328,[5],['A'],B,False,A,0,312,"(((((A)#R0)#R1,#H0),(B,#H1)))"
313,313,2,0.8112781244591328,[5],['A'],B,False,A,0,313,"(((B,#H0),(((A)#R1)#R0,#H1)))"
314,314,2,0.8112781244591328,[5],['A'],None,False,A,0,314,"(((B,((#H0)#R1,(A)#R0)),#H1))"
315,315,2,0.5435644431995964,[5],['A'],B,False,None,1,315,"(((#H1)#R0,((B,(A)#R1),#H0)))"
316,316,2,1.0,[4],[],None,False,None,0,316,"(((((B,A))#R0,(#H0)#R1),#H1))"
317,317,2,0.5435644431995964,[5],['A'],B,True,None,0,317,"(((A)#R0,((B,(#H0)#R1),#H1)))"
318,318,2,0.5435644431995964,[5],['A'],B,False,None,1,318,"(((#H0)#R1,(((A)#R0,B),#H1)))"
319,319,2,0.8112781244591328,[5],['B'],A,False,B,0,319,"(((#H0,#H1),(A,((B)#R0)#R1)))"
320,320,2,0.5435644431995964,[5],['A'],B,False,None,0,320,"((((A)#R0)#R1,((B,#H1),#H0)))"
321,321,2,0.9544340029249649,[5],['A'],B,False,None,1,321,"(((((B,#H1))#R0,(A)#R1),#H0))"
322,322,2,1.0,[4],['B'],None,False,B,0,322,"((A,(((B)#R1)#R0,(#H0,#H1))))"
323,323,2,1.0,[4],['B'],None,False,B,0,323,"((A,((#H0)#R1,((B)#R0,#H1))))"
324,324,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,324,"((((B)#R1,(#H0,#H1)),(A)#R0))"
325,325,2,0.8112781244591328,[5],['A'],B,False,A,0,325,"(((((A)#R1)#R0,#H1),(B,#H0)))"
326,326,2,0.8112781244591328,[5],['A'],B,False,A,0,326,"(((((A)#R1)#R0,#H1),(B,#H0)))"
327,327,2,0.5435644431995964,[5],['A'],B,True,None,0,327,"(((A)#R1,((#H1)#R0,(B,#H0))))"
328,328,2,0.8112781244591328,[5],['B'],A,False,B,0,328,"(((A,#H1),(((B)#R0)#R1,#H0)))"
329,329,2,0.5435644431995964,[5],['B'],A,False,None,0,329,"((((((B)#R0)#R1,A),#H0),#H1))"
330,330,2,0.5435644431995964,[5],['B'],A,False,None,1,330,"((((B)#R1)#R0,((A,#H1),#H0)))"
331,331,2,0.9544340029249649,[5],['B'],A,False,None,1,331,"((((B)#R1,((A,#H1))#R0),#H0))"
332,332,2,0.5435644431995964,[5],['A'],B,False,None,1,332,"((((A)#R0)#R1,((B,#H0),#H1)))"
333,333,2,0.5435644431995964,[5],['B'],A,False,None,0,333,"((((A,((B)#R1)#R0),#H1),#H0))"
334,334,2,0.8112781244591328,[5],['B'],None,False,B,0,334,"((((((B)#R0)#R1,#H0),A),#H1))"
335,335,2,0.9544340029249649,[5],['A'],B,False,None,1,335,"(((#H0,#H1),(((A)#R1,B))#R0))"
336,336,2,0.9544340029249649,[5],['A'],B,False,None,1,336,"(((((B,#H0))#R1,(A)#R0),#H1))"
337,337,2,0.8112781244591328,[5],['A'],B,False,A,0,337,"(((B,#H1),(((A)#R0)#R1,#H0)))"
338,338,2,0.5435644431995964,[5],['A'],B,False,None,1,338,"((((B,#H1),#H0),((A)#R1)#R0))"
339,339,2,1.0,[5],"['A', 'B']",None,False,None,0,339,"((((A)#R1,(B)#R0),(#H0,#H1)))"
340,340,2,1.0,[4],['A'],None,False,A,0,340,"((((#H1)#R0,((A)#R1,#H0)),B))"
341,341,2,1.0,[4],[],None,False,None,0,341,"(((((B,A))#R0,(#H0)#R1),#H1))"
342,342,2,0.9544340029249649,[5],['B'],A,False,None,1,342,"(((((A,#H0))#R1,(B)#R0),#H1))"
343,343,2,0.5435644431995964,[5],['A'],B,False,None,0,343,"((((((A)#R0)#R1,B),#H0),#H1))"
344,344,2,0.9544340029249649,[5],['B'],A,False,None,1,344,"((((A,#H0))#R1,((B)#R0,#H1)))"
345,345,2,0.5435644431995964,[5],['B'],A,True,None,0,345,"(((B)#R0,((#H0)#R1,(A,#H1))))"
346,346,2,1.0,[5],"['A', 'B']",None,False,None,0,346,"((((B)#R0,#H1),((A)#R1,#H0)))"
347,347,2,0.5435644431995964,[5],['B'],A,True,None,0,347,"((((A,#H0),((B)#R1)#R0),#H1))"
348,348,2,0.8112781244591328,[5],['B'],A,False,B,0,348,"(((A,#H0),(((B)#R1)#R0,#H1)))"
349,349,2,0.8112781244591328,[5],['B'],A,False,B,0,349,"(((A,#H0),(((B)#R1)#R0,#H1)))"
350,350,2,0.9544340029249649,[5],['A'],B,False,None,1,350,"(((((B,#H0))#R1,(A)#R0),#H1))"
351,351,2,0.8112781244591328,[5],['B'],A,False,B,0,351,"(((A,((B)#R1)#R0),(#H0,#H1)))"
352,352,2,0.5435644431995964,[5],['B'],A,True,None,0,352,"(((((B)#R0)#R1,(A,#H1)),#H0))"
353,353,2,0.5435644431995964,[5],['A'],B,True,None,0,353,"(((((A)#R1)#R0,(B,#H0)),#H1))"
354,354,2,0.5435644431995964,[5],['A'],B,False,None,0,354,"((((B,((A)#R0)#R1),#H0),#H1))"
355,355,2,1.0,[4],['B'],None,False,B,0,355,"(((((B)#R0)#R1,(#H0,#H1)),A))"
356,356,2,0.8112781244591328,[5],['A'],None,False,A,0,356,"((((A)#R0)#R1,(B,(#H0,#H1))))"
357,357,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,357,"(((((B)#R0,(A)#R1),#H1),#H0))"
358,358,2,1.0,[4],['A'],None,False,A,0,358,"((B,((((A)#R0)#R1,#H0),#H1)))"
359,359,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,359,"(((A)#R0,(((B)#R1,#H0),#H1)))"
360,360,2,0.9544340029249649,[5],['B'],A,False,None,1,360,"((((A,#H0))#R1,((B)#R0,#H1)))"
361,361,2,0.5435644431995964,[5],['B'],A,True,None,0,361,"((((A,((B)#R1)#R0),#H0),#H1))"
362,362,2,1.0,[5],"['A', 'B']",None,False,None,0,362,"((((B)#R0,#H1),((A)#R1,#H0)))"
363,363,2,0.8112781244591328,[5],['B'],None,False,B,0,363,"((((((B)#R0)#R1,#H0),A),#H1))"
364,364,2,1.0,[4],['A'],None,False,A,0,364,"((B,(((#H0)#R1,(A)#R0),#H1)))"
365,365,2,0.5435644431995964,[5],['A'],B,False,None,1,365,"(((#H0)#R1,(((A)#R0,B),#H1)))"
366,366,2,0.9544340029249649,[5],['B'],A,False,None,1,366,"((((B)#R0,((A,#H0))#R1),#H1))"
367,367,2,0.5435644431995964,[5],['B'],A,True,None,0,367,"((((((B)#R0)#R1,A),#H1),#H0))"
368,368,2,1.0,[4],['B'],None,False,B,0,368,"((A,(((B)#R0)#R1,(#H0,#H1))))"
369,369,2,0.9544340029249649,[5],['B'],A,False,None,1,369,"(((((A,#H1))#R0,(B)#R1),#H0))"
370,370,2,0.5435644431995964,[5],['A'],B,False,None,0,370,"((((A)#R1)#R0,((B,#H0),#H1)))"
371,371,2,0.9544340029249649,[5],['B'],A,False,None,1,371,"(((((A,#H1))#R0,(B)#R1),#H0))"
372,372,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,372,"(((((B)#R1,#H0),#H1),(A)#R0))"
373,373,2,0.5435644431995964,[5],['B'],A,False,None,0,373,"((((B)#R1)#R0,((A,#H0),#H1)))"
374,374,2,0.5435644431995964,[5],['B'],A,False,None,1,374,"(((((B)#R1)#R0,(A,#H1)),#H0))"
375,375,2,1.0,[4],['A'],None,False,A,0,375,"((B,(((A)#R1,#H0),(#H1)#R0)))"
376,376,2,0.5435644431995964,[5],['B'],A,False,None,1,376,"(((((B)#R0)#R1,(A,#H0)),#H1))"
377,377,2,1.0,[4],['B'],None,False,B,0,377,"((A,(((#H0)#R1,(B)#R0),#H1)))"
378,378,2,0.5435644431995964,[5],['A'],B,False,None,0,378,"(((#H1)#R0,((A)#R1,(B,#H0))))"
379,379,2,0.8112781244591328,[5],['B'],None,False,B,0,379,"(((A,(((B)#R1)#R0,#H1)),#H0))"
380,380,2,0.8112781244591328,[5],['B'],A,False,B,0,380,"(((A,#H1),((B)#R0,(#H0)#R1)))"
381,381,2,0.8112781244591328,[5],['B'],A,False,B,0,381,"(((((B)#R1)#R0,A),(#H0,#H1)))"
382,382,2,0.8112781244591328,[5],['A'],None,False,A,0,382,"(((B,(((A)#R1)#R0,#H1)),#H0))"
383,383,2,1.0,[4],['A'],None,False,A,0,383,"((((((A)#R1)#R0,#H1),#H0),B))"
384,384,2,1.0,[4],[],None,False,None,0,384,"(((((B,A))#R0)#R1,(#H0,#H1)))"
385,385,2,0.5435644431995964,[5],['A'],B,False,None,0,385,"((((A)#R1,(B,#H0)),(#H1)#R0))"
386,386,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,386,"(((((B)#R1,(A)#R0),#H1),#H0))"
387,387,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,387,"(((B)#R0,((A)#R1,(#H0,#H1))))"
388,388,2,1.0,[4],['A'],None,False,A,0,388,"(((((A)#R1,(#H1)#R0),#H0),B))"
389,389,2,1.0,[4],[],None,False,None,0,389,"(((((B,A))#R1)#R0,(#H0,#H1)))"
390,390,2,0.8112781244591328,[5],['A'],None,False,A,0,390,"((((A)#R0)#R1,((#H0,#H1),B)))"
391,391,2,0.8112781244591328,[5],['A'],None,False,A,0,391,"((((A)#R1)#R0,((#H0,#H1),B)))"
392,392,2,0.8112781244591328,[5],['B'],None,False,B,0,392,"(((A,(((B)#R1)#R0,#H1)),#H0))"
393,393,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,393,"(((((B)#R1,(A)#R0),#H1),#H0))"
394,394,2,0.5435644431995964,[5],['B'],A,False,None,1,394,"((((B)#R1)#R0,((A,#H1),#H0)))"
395,395,2,0.5435644431995964,[5],['A'],B,False,None,1,395,"((((A)#R0)#R1,((B,#H0),#H1)))"
396,396,2,0.8112781244591328,[5],['A'],None,False,A,0,396,"(((B,((#H1)#R0,(A)#R1)),#H0))"
397,397,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,397,"(((((B)#R1,(A)#R0),#H1),#H0))"
398,398,2,0.8112781244591328,[5],['A'],B,False,A,0,398,"(((B,((A)#R1)#R0),(#H0,#H1)))"
399,399,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,399,"(((((A)#R1,(B)#R0),#H1),#H0))"
400,400,2,0.5435644431995964,[5],['A'],B,False,None,0,400,"((((A)#R1)#R0,((B,#H0),#H1)))"
401,401,2,0.5435644431995964,[5],['A'],B,True,None,0,401,"(((A)#R1,(((#H1)#R0,B),#H0)))"
402,402,2,0.8112781244591328,[5],['B'],None,False,B,0,402,"(((((B)#R0,(#H0)#R1),A),#H1))"
403,403,2,0.5435644431995964,[5],['B'],A,False,None,0,403,"((((B)#R0,(A,#H1)),(#H0)#R1))"
404,404,2,0.8112781244591328,[5],['A'],B,False,A,0,404,"(((((A)#R1)#R0,#H1),(B,#H0)))"
405,405,2,0.9544340029249649,[5],['A'],B,False,None,1,405,"((((A)#R1,#H0),((B,#H1))#R0))"
406,406,2,1.0,[4],[],None,False,None,0,406,"((((((A,B))#R1)#R0,#H1),#H0))"
407,407,2,0.5435644431995964,[5],['A'],B,False,None,1,407,"(((((A)#R1)#R0,(B,#H1)),#H0))"
408,408,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,408,"(((A)#R0,(((B)#R1,#H0),#H1)))"
409,409,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,409,"(((((A)#R1,(B)#R0),#H1),#H0))"
410,410,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,410,"((((A)#R1,(#H0,#H1)),(B)#R0))"
411,411,2,1.0,[4],['A'],None,False,A,0,411,"(((((A)#R1)#R0,(#H0,#H1)),B))"
412,412,2,0.5435644431995964,[5],['B'],A,True,None,0,412,"(((((B)#R1)#R0,(A,#H0)),#H1))"
413,413,2,1.0,[4],['A'],None,False,A,0,413,"((B,(((A)#R1)#R0,(#H0,#H1))))"
414,414,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,414,"(((((A)#R1,(B)#R0),#H0),#H1))"
415,415,2,0.5435644431995964,[5],['B'],A,True,None,0,415,"((((A,((B)#R0)#R1),#H1),#H0))"
416,416,2,1.0,[5],"['A', 'B']",None,False,None,0,416,"((((B)#R1,#H0),((A)#R0,#H1)))"
417,417,2,0.5435644431995964,[5],['B'],A,False,None,0,417,"((((A,#H0),#H1),((B)#R1)#R0))"
418,418,2,0.9544340029249649,[5],['A'],B,False,None,1,418,"((((B,#H0))#R1,((A)#R0,#H1)))"
419,419,2,0.5435644431995964,[5],['A'],B,False,None,0,419,"((((A)#R1,(B,(#H1)#R0)),#H0))"
420,420,2,0.5435644431995964,[5],['B'],A,True,None,0,420,"(((B)#R0,(((#H0)#R1,A),#H1)))"
421,421,2,0.5435644431995964,[5],['B'],A,False,None,1,421,"((((B)#R0)#R1,((A,#H0),#H1)))"
422,422,2,0.5435644431995964,[5],['A'],B,False,None,1,422,"(((((A)#R1)#R0,(B,#H1)),#H0))"
423,423,2,1.0,[4],['A'],None,False,A,0,423,"((B,((((A)#R1)#R0,#H1),#H0)))"
424,424,2,0.9544340029249649,[5],['A'],B,False,None,1,424,"((((((A)#R1,B))#R0,#H1),#H0))"
425,425,2,0.5435644431995964,[5],['A'],B,True,None,0,425,"(((((A)#R1)#R0,(B,#H0)),#H1))"
426,426,2,0.9544340029249649,[5],['B'],A,False,None,1,426,"((((A,(B)#R1))#R0,(#H0,#H1)))"
427,427,2,0.8112781244591328,[5],['A'],B,False,A,0,427,"(((((A)#R1)#R0,#H1),(B,#H0)))"
428,428,2,0.8112781244591328,[5],['A'],None,False,A,0,428,"((((((A)#R1)#R0,#H1),B),#H0))"
429,429,2,0.8112781244591328,[5],['B'],None,False,B,0,429,"(((A,((B)#R0,(#H0)#R1)),#H1))"
430,430,2,0.8112781244591328,[5],['B'],A,False,B,0,430,"(((((B)#R0)#R1,A),(#H0,#H1)))"
431,431,2,0.9544340029249649,[5],['B'],A,False,None,1,431,"((((A,#H1))#R0,((B)#R1,#H0)))"
432,432,2,1.0,[5],"['A', 'B']",None,False,None,0,432,"(((#H0,#H1),((A)#R0,(B)#R1)))"
433,433,2,0.9544340029249649,[5],['A'],B,False,None,1,433,"(((((B,(A)#R0))#R1,#H0),#H1))"
434,434,2,0.8112781244591328,[5],['B'],A,False,B,0,434,"(((((B)#R0)#R1,#H0),(A,#H1)))"
435,435,2,0.5435644431995964,[5],['B'],A,False,None,1,435,"((((B)#R1)#R0,((A,#H1),#H0)))"
436,436,2,0.5435644431995964,[5],['B'],A,True,None,0,436,"(((((B)#R0)#R1,(A,#H1)),#H0))"
437,437,2,0.9544340029249649,[5],['B'],A,False,None,1,437,"(((((A,#H0))#R1,(B)#R0),#H1))"
438,438,2,0.8112781244591328,[5],['B'],A,False,B,0,438,"(((((B)#R0)#R1,#H0),(A,#H1)))"
439,439,2,1.0,[4],[],None,False,None,0,439,"((((#H0)#R1,((B,A))#R0),#H1))"
440,440,2,0.5435644431995964,[5],['B'],A,True,None,0,440,"(((B)#R0,((A,(#H0)#R1),#H1)))"
441,441,2,1.0,[5],"['A', 'B']",None,False,None,0,441,"((((B)#R0,(A)#R1),(#H0,#H1)))"
442,442,2,1.0,[4],['B'],None,False,B,0,442,"(((((B)#R1,(#H1)#R0),#H0),A))"
443,443,2,1.0,[4],['B'],None,False,B,0,443,"((((((B)#R1)#R0,#H1),#H0),A))"
444,444,2,0.9544340029249649,[5],['A'],B,False,None,1,444,"((((((A)#R1,B))#R0,#H1),#H0))"
445,445,2,0.9544340029249649,[5],['A'],B,False,None,1,445,"((((((A)#R0,B))#R1,#H0),#H1))"
446,446,2,1.0,[4],['B'],None,False,B,0,446,"(((((B)#R0,(#H0)#R1),#H1),A))"
447,447,2,0.8112781244591328,[5],['B'],A,False,B,0,447,"((((B)#R0,(#H0)#R1),(A,#H1)))"
448,448,2,1.0,[4],['A'],None,False,A,0,448,"(((((A)#R0)#R1,(#H0,#H1)),B))"
449,449,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,449,"(((A)#R0,((B)#R1,(#H0,#H1))))"
450,450,2,1.0,[4],[],None,False,None,0,450,"((((#H0)#R1,((B,A))#R0),#H1))"
451,451,2,0.8112781244591328,[5],['A'],B,False,A,0,451,"(((B,#H1),(((A)#R0)#R1,#H0)))"
452,452,2,0.8112781244591328,[5],['A'],None,False,A,0,452,"(((B,((#H0)#R1,(A)#R0)),#H1))"
453,453,2,1.0,[5],"['A', 'B']",None,False,None,0,453,"((((B)#R1,(A)#R0),(#H0,#H1)))"
454,454,2,0.5435644431995964,[5],['A'],B,False,None,1,454,"((((B,#H0),#H1),((A)#R0)#R1))"
455,455,2,0.5435644431995964,[5],['A'],B,False,None,1,455,"((((A)#R1)#R0,((B,#H1),#H0)))"
456,456,2,0.5435644431995964,[5],['A'],B,False,None,1,456,"(((((A)#R1)#R0,(B,#H1)),#H0))"
457,457,2,0.9544340029249649,[5],['A'],B,False,None,1,457,"((((A)#R0,((B,#H0))#R1),#H1))"
458,458,2,1.0,[5],"['A', 'B']",None,False,None,0,458,"((((B)#R0,(A)#R1),(#H0,#H1)))"
459,459,2,0.5435644431995964,[5],['B'],A,False,None,0,459,"((((A,((B)#R1)#R0),#H1),#H0))"
460,460,2,1.0,[5],"['A', 'B']",None,False,None,0,460,"((((B)#R1,#H0),((A)#R0,#H1)))"
461,461,2,0.5435644431995964,[5],['B'],A,False,None,0,461,"((((B)#R0)#R1,((A,#H1),#H0)))"
462,462,2,1.0,[4],['B'],None,False,B,0,462,"((A,((#H1)#R0,((B)#R1,#H0))))"
463,463,2,1.0,[5],"['A', 'B']",None,False,None,0,463,"((((A)#R0,(B)#R1),(#H0,#H1)))"
464,464,2,1.0,[4],['B'],None,False,B,0,464,"((((((B)#R0)#R1,#H0),#H1),A))"
465,465,2,0.9544340029249649,[5],['A'],B,False,None,1,465,"(((((B,#H0))#R1,(A)#R0),#H1))"
466,466,2,0.5435644431995964,[5],['B'],A,False,None,1,466,"((((#H1)#R0,((B)#R1,A)),#H0))"
467,467,2,0.8112781244591328,[5],['B'],None,False,B,0,467,"(((A,((#H1)#R0,(B)#R1)),#H0))"
468,468,2,1.0,[4],[],None,False,None,0,468,"((((((A,B))#R1)#R0,#H1),#H0))"
469,469,2,1.0,[5],"['A', 'B']",None,False,None,0,469,"(((#H0,#H1),((B)#R1,(A)#R0)))"
470,470,2,0.5435644431995964,[5],['A'],B,False,None,1,470,"((((#H1)#R0,(B,(A)#R1)),#H0))"
